Force_X_min,Force_X_max,Force_X_mean,Force_X_std,Force_X_skew,Force_X_kurtosis,Force_X_energy,Force_X_zero_crossings,Force_Y_min,Force_Y_max,Force_Y_mean,Force_Y_std,Force_Y_skew,Force_Y_kurtosis,Force_Y_energy,Force_Y_zero_crossings,Force_Z_min,Force_Z_max,Force_Z_mean,Force_Z_std,Force_Z_skew,Force_Z_kurtosis,Force_Z_energy,Force_Z_zero_crossings,Vibration_X_min,Vibration_X_max,Vibration_X_mean,Vibration_X_std,Vibration_X_skew,Vibration_X_kurtosis,Vibration_X_energy,Vibration_X_zero_crossings,Vibration_Y_min,Vibration_Y_max,Vibration_Y_mean,Vibration_Y_std,Vibration_Y_skew,Vibration_Y_kurtosis,Vibration_Y_energy,Vibration_Y_zero_crossings,Vibration_Z_min,Vibration_Z_max,Vibration_Z_mean,Vibration_Z_std,Vibration_Z_skew,Vibration_Z_kurtosis,Vibration_Z_energy,Vibration_Z_zero_crossings,AE_RMS_min,AE_RMS_max,AE_RMS_mean,AE_RMS_std,AE_RMS_skew,AE_RMS_kurtosis,AE_RMS_energy,AE_RMS_zero_crossings
-5.118,15.919,6.115440743142034,3.627339326240743,-0.0222782736071577,-0.6122291423747939,11306629.549063,3216,-18.662,37.945,4.190565829774867,6.933735188118754,0.7643645949734366,1.8394350121043856,14679456.343427004,6970,-13.797,26.85,2.885107585682668,8.965825129946753,0.5247358569400887,-0.953948561496924,19839437.604886003,4706,-0.426,0.482,-0.0009304835788861,0.0851695934765804,-0.0092687107781751,0.2652898088688986,1622.47582,95382,-0.431,0.404,-0.0050311699344943,0.0810680904912385,-0.0441795687126804,0.1602586897180482,1475.4573139999995,95872,-0.481,0.384,-0.0053893626059156,0.0987738847580551,-0.1042268530527727,0.0270607067240078,2188.429374,80853,-0.005,0.27,0.111699787609828,0.0372659265559474,0.7536717668158355,3.856563439177929,3100.968897,18
-4.979,16.553,6.1236097654765365,3.644794405098276,-0.0250500777350833,-0.6245806629292425,11357378.217495997,3282,-17.985,38.37,4.268146589460976,6.912062626667066,0.7644184834028867,1.8475556869775849,14759109.91955,6853,-13.765,26.767,2.946392716134946,8.920014030270055,0.527774743310747,-0.9496408735436912,19736117.631521,4703,-0.391,0.463,-0.0015489101030651,0.0876062081957326,-0.0218110817877869,0.1896322497860727,1716.9701940000002,96699,-0.377,0.375,-0.0051835051085425,0.0834174935940491,-0.0532385488976918,0.1180935967737522,1562.2309630000004,97145,-0.454,0.419,-0.0061307429184645,0.1007330246182375,-0.0998064099877713,0.0246713294185974,2277.753404,82800,-0.005,0.263,0.111019651680118,0.0358538936938055,0.5235693329889449,3.5492526593905,3044.000562,12
-4.57,16.609,6.161683478828936,3.701388968110935,-0.0242958629952192,-0.6487576437515403,11546908.338449,3329,-17.836,38.111,4.305575384023375,6.933516122610039,0.7681913269334654,1.848335986271266,14886917.432912994,6746,-13.535,27.55,3.025710527140039,9.010898525116174,0.5206460243405778,-0.962437005034527,20192421.811088,4722,-0.426,0.422,0.0008035205312118,0.0887994728491387,-0.0114854484494406,0.1357675106979075,1762.4245859999996,96901,-0.41,0.368,-0.0029553893032766,0.0844914332090654,-0.0292416586182006,0.0771282705552023,1597.3886709999997,98076,-0.464,0.42,-0.0030351292457346,0.1014279065032916,-0.0932429531325859,0.0451120776867561,2301.2184500000003,84646,-0.005,0.264,0.1106803422092362,0.0360882756876349,0.6613782083298781,3.861272117981498,3028.833771000001,18
-4.973,17.084,6.234983605457091,3.761906547373209,-0.0267255078136092,-0.6691671027020267,11850928.431421,3365,-17.64,39.321,4.378252262974912,6.986049828801352,0.7699188880942316,1.862440092535027,15191389.148606,6682,-13.464,28.012,3.115944467065493,9.075146166773711,0.5249468397845818,-0.9583619075669144,20575966.089433003,4731,-0.422,0.419,-0.0006879756945531,0.0876380947610936,0.0012235373321967,0.1152282674322568,1716.590983,96920,-0.355,0.379,-0.0042398731033742,0.0833971006464909,-0.0169885096025971,0.053332751930176,1558.393669,97927,-0.451,0.425,-0.0048906523363566,0.1007108987075929,-0.0688988989517137,0.0961106444010653,2272.113929,83442,-0.005,0.25,0.1106747311948239,0.0345046380664638,0.4086035035680955,3.621259301531911,3003.5716649999995,12
-4.182,16.646,6.257276724153372,3.809228973132106,-0.0262171374204554,-0.6877719936211708,11986103.214320002,3490,-18.684,38.236,4.456058941779042,6.960350793898105,0.772073284458765,1.8622193911422071,15255824.017827,6600,-14.137,27.408,3.1987810759505,9.131659780173775,0.5218675314943382,-0.9654453779882076,20910373.711936,4694,-0.391,0.436,0.0009856596643922,0.0859198964703064,-0.0097827802666515,0.1253243709569895,1649.0746669999996,95002,-0.378,0.376,-0.0025275658589874,0.0815054658332727,-0.0175762730696761,0.0491433325655452,1485.205679,96114,-0.493,0.43,-0.0025404153011336,0.0989385309574625,-0.0845120605331842,0.1214369142571736,2187.826249,81840,-0.005,0.224,0.1083804912337255,0.0334797105174116,0.304027128130961,3.145643882668004,2873.9700929999995,52
-5.269,17.887,6.353523348376582,3.895720928909185,-0.0245337166542275,-0.6896880741477469,12406048.262165,3574,-18.275,39.545,4.538619768441411,7.024486906124509,0.7819677471016837,1.9448046253050453,15622024.491879,6495,-13.781,28.259,3.296794655169325,9.27930558986766,0.5256867748561247,-0.96133845619996,21659720.661177,4688,-0.382,0.441,-0.00045812066835,0.0853832561642785,0.0162664027409832,0.2313774552383085,1628.37193,93580,-0.379,0.385,-0.0043520702376475,0.0807582803320548,-0.0176065347761476,0.0853753759877604,1460.9294170000005,94740,-0.468,0.454,-0.0047916465194577,0.0990309857186516,-0.0715802902753305,0.125648292235851,2195.601117,80425,-0.005,0.285,0.1091600628592918,0.0357824590729031,0.732602743033611,3.913957470244114,2947.472329,16
-4.941,16.983,6.365970692069856,3.946756800406084,-0.022555085008398,-0.712289963948856,12538269.808892,3709,-16.682,38.918,4.599626849643607,6.986462812515426,0.7781331420618222,1.88107843162446,15636857.407121005,6558,-13.403,27.69,3.36892105204283,9.303933869253084,0.5245950582559954,-0.96988449052814,21882350.436232995,4717,-0.448,0.462,0.0005752900590185,0.086026558362258,0.0177455613686259,0.259047415755206,1654.0122729999996,94422,-0.379,0.382,-0.0030874539686517,0.0812756616921255,-0.0259946235148301,0.1627205914508218,1478.432478,94987,-0.458,0.451,-0.0034506709502481,0.0992248207925265,-0.0926599382707622,0.0741731338735363,2203.0267570000005,80804,-0.005,0.272,0.1080207169032927,0.0351378092357728,0.6889721023016583,3.8750967311989015,2883.708826,18
-5.183,17.144,6.439340361270577,4.002867435065423,-0.0198098906957272,-0.7263152059842968,12847931.228468,3705,-17.866,39.176,4.679279969036507,7.029089137137194,0.7789187199268551,1.9053843434927789,15935555.521361005,6376,-13.325,27.878,3.465782472515425,9.380973914120531,0.5206130776440179,-0.965947479130076,22352012.298171,4743,-0.398,0.458,-0.0010385835544478,0.0879622428804682,0.0124881892394736,0.247053848952528,1729.4473240000002,95671,-0.454,0.391,-0.0050431430629695,0.0833742068472265,-0.0406371239822,0.1661878217948227,1559.2068910000005,96127,-0.441,0.428,-0.0058240092353538,0.1014071267455607,-0.0841950029056501,0.0466177412182253,2305.798238,81946,-0.005,0.247,0.1090094501295365,0.0353279066433264,0.5632784228428029,3.3209461698882743,2934.659899,22
-4.614,17.419,6.465372907706092,4.049935515300639,-0.0216984896860473,-0.7428398150973914,12990898.669501,3798,-17.931,40.338,4.723512267025089,7.033042340376364,0.7781577511610275,1.9264914302785805,16020186.938568,6343,-14.077,28.84,3.530420519713262,9.41971436969057,0.5253427619104019,-0.9621750774698454,22586610.237674005,4707,-0.479,0.429,0.00079729390681,0.0891994484334851,-0.0007905141684401,0.1558553319091506,1776.0340120000003,97196,-0.409,0.366,-0.0025841129032258,0.0846082818078276,-0.0351188741326079,0.1077973240949408,1599.2741840000003,97799,-0.467,0.448,-0.002822482078853,0.1022580363128062,-0.0910725173941657,0.0524327271831679,2335.704422,83471,-0.005,0.254,0.1088915367383512,0.0355312480274738,0.6898021422159561,3.339188623414725,2928.3462130000003,14
-4.848,17.549,6.505824999441078,4.116011200307368,-0.0192297230489544,-0.7619340498740921,13254819.960289998,3902,-16.884,39.645,4.821280538353194,7.04998829739217,0.7814086650585449,1.9174296127849644,16314200.233024,6316,-13.725,28.334,3.61738242750788,9.481676646194003,0.5240904373504812,-0.9728359236433626,23032582.556453,4699,-0.479,0.441,-0.0004656889266471,0.088595526671255,0.0014763701152926,0.0918649340188748,1755.467683,96472,-0.44,0.374,-0.004282452100427,0.0839974561861159,-0.0216370388763308,0.0561843361026035,1582.038003,97582,-0.436,0.452,-0.0047775089986362,0.1018407764962359,-0.0703850409432356,0.0982758302263357,2324.6381380000003,83401,-0.005,0.248,0.1083039951709182,0.0351393910416487,0.5338822258281147,3.3277592249548835,2899.451563000001,18
-5.115,17.467,6.588264071706156,4.192603974662395,-0.0161389436849057,-0.7767097481680239,13620935.223446,4027,-16.879,39.652,4.81352530041727,7.102629612343861,0.7752709502557484,1.9303437027453247,16442831.567343004,6346,-14.39,30.435,3.695045626712513,9.626045642028767,0.522067242877176,-0.9704058184970076,23745803.230413,4704,-0.45,0.465,8.590322176256753e-05,0.0873676806604355,0.0116814594463237,0.1344976087868814,1704.895295,94515,-0.423,0.356,-0.003817179748921,0.0824956138223004,-0.0061460980493082,0.062603874310775,1523.302816,95429,-0.523,0.435,-0.0042787970773115,0.1010153999849845,-0.0744547377899448,0.1455685445376868,2283.228445,81558,-0.005,0.243,0.1058407878006411,0.0341775215705108,0.6007099642211684,3.420741205703408,2762.996387,14
-5.455,17.772,6.628636049201525,4.235033088545843,-0.0106718156804277,-0.7919625293876109,13828212.220378004,4024,-19.266,41.766,4.901376179588256,7.098619403070245,0.7836476491893631,1.9696132749552755,16630634.551815,6175,-15.516,29.83,3.752635897068759,9.6581784655067,0.520590814464921,-0.9755139308722812,23994286.374554005,4723,-0.427,0.442,0.0004158459700477,0.086164527014181,0.0123624346946619,0.1743712125503442,1659.286353,92599,-0.359,0.378,-0.0027565607255838,0.0811262753970146,-0.014072968793106,0.0711728581947248,1472.5783490000006,93625,-0.448,0.445,-0.0030955841227085,0.0998462150245487,-0.08046757756383,0.1464689399623262,2230.1530810000004,79918,-0.005,0.254,0.1076068844551633,0.035117790042065,0.6379086095949084,3.627635942022765,2863.4517490000007,20
-4.877,17.818,6.573834069754809,4.333404028441085,0.0083860341777995,-0.8494282204010695,13693642.280840002,4135,-16.659,39.155,4.962401330085836,6.8602476871761535,0.7778102227954165,1.95523810169208,15835065.822512995,5821,-13.349,28.574,3.813385697729166,9.610500628812163,0.5305835118074907,-0.9639523835793812,23613637.283748,4613,-0.456,0.393,0.0001430679801528,0.0845558711202261,-0.0033361602636784,0.2581099422359498,1579.2792760000002,92767,-0.402,0.355,-0.0035009869255007,0.0799145663719213,-0.0340718012535526,0.1319511440967784,1413.3664280000005,93678,-0.453,0.44,-0.0037418329651225,0.0990449547097001,-0.1005229188384026,0.103636743201315,2169.972778,79093,-0.005,0.274,0.1049723977762486,0.036753004200417,0.350907273119348,3.826091027182324,2732.380473,16
-5.529,18.223,6.708824925231467,4.369330908357219,-0.0054989120185348,-0.8175955366354133,14316963.025318002,4282,-18.148,42.372,5.060978285785921,7.114669438278717,0.786568323609935,1.980162180548751,17026828.982275996,6125,-15.368,30.502,3.92426510145239,9.809399541813512,0.5199084612395584,-0.979159917463289,24931833.220824,4725,-0.419,0.428,-0.0006619432654596,0.0876377226416242,0.0072601103239142,0.2262369145502965,1715.5470049999997,94314,-0.424,0.383,-0.0045720777592721,0.0826787525125716,-0.0420601380039702,0.1444456568553382,1531.473785,95051,-0.457,0.414,-0.0050142597467719,0.1013648994707797,-0.0864776127043677,0.0199435873347999,2300.553319,81082,-0.005,0.266,0.1076462060566987,0.0366064107749189,0.8632585081297866,3.50339495353344,2887.4858360000003,22
-5.037,18.337,6.746949455610454,4.452445403232238,-0.0032283564710319,-0.8350558791866716,14614196.222459003,4418,-17.07,40.912,5.111481915535783,7.090134732724585,0.7816066671987482,1.960324539735239,17085814.473267,5987,-14.447,29.786,3.990582566120414,9.87240094122489,0.5214248951896859,-0.9853729417806923,25358796.524842,4727,-0.42,0.494,4.491046077488838e-05,0.0893949388081058,0.0068023839623553,0.1614073578385686,1787.2414319999998,95843,-0.412,0.349,-0.003890071318384,0.0843282700740129,-0.0339622930493007,0.0935454084975999,1593.774333,96537,-0.484,0.463,-0.0041923137114623,0.1027306038781462,-0.0837131222030253,0.0251565989328197,2364.17484,82587,-0.005,0.271,0.106057948981645,0.0358236702453594,0.8367599795617412,3.7421217845280488,2802.633741999999,24
-5.417,19.128,6.795059187551702,4.504973675795815,0.000490626355177,-0.8546881788459064,14865129.949868005,4620,-17.771,40.278,5.223363442062196,7.114569996534176,0.7874699097126903,1.9820125362183945,17422036.200468995,5888,-14.299,29.89,4.075819808178139,9.909796363237104,0.5203112617126463,-0.9935339345790823,25678009.103789,4713,-0.439,0.487,-0.0011481410270741,0.0890134670384983,0.0103572426051231,0.1003183710287562,1772.3150840000003,96540,-0.374,0.357,-0.0050157258154664,0.083934160088916,-0.0254987681946039,0.0540804064641244,1581.1856340000004,97308,-0.418,0.406,-0.0060091215989626,0.1025159778170429,-0.0733146161158157,0.0851736145659147,2358.4680860000008,83571,-0.005,0.299,0.1086154441190279,0.0385662483834211,1.086880522558455,4.042867874827024,2971.0485830000007,54
-5.611,18.947,6.807948203267273,4.605065801335015,0.0114497907388752,-0.8459538315589095,15097731.204946002,4761,-18.088,42.792,5.259657674426929,7.154532461587273,0.8008263936030472,2.0564077109199195,17622354.506715998,5920,-13.591,31.177,4.142759683921804,9.979902524334191,0.5232675439484492,-0.9776457016146676,26094679.906857003,4682,-0.414,0.439,1.3678525565016415e-05,0.0872488746509988,0.0112827335575191,0.1247038487163396,1701.272523,96166,-0.424,0.326,-0.0040355364246115,0.0823582770609249,-0.0116505856412723,0.0377419100110181,1519.533224,95847,-0.454,0.449,-0.0042296846824675,0.1012796564826072,-0.0763349068153041,0.1417419702317928,2296.44181,82279,-0.005,0.282,0.1094112193441288,0.0383870782184401,0.9619978129685296,3.567826217032093,3004.67017,16
-5.096,19.14,6.865662319346695,4.655152901548538,0.0129332226007015,-0.8633501147406872,15368606.074105004,4851,-18.499,42.092,5.2985125942441655,7.163119332325144,0.8005005598851279,2.051982478912082,17730956.261357002,5964,-14.159,31.041,4.211132389548524,10.070953444012996,0.5222790393384397,-0.9831473681287864,26614494.589132,4691,-0.369,0.452,-0.0002175988108669,0.0857223405633234,0.0278001695124686,0.1884355818354568,1641.2945160000002,93514,-0.351,0.342,-0.0039445056322641,0.080880146389264,-0.0101229806064804,0.0717841746620489,1464.5738629999996,93920,-0.463,0.407,-0.0047875230573613,0.100120332745983,-0.0894170354677186,0.1303199062467883,2244.0480220000004,79719,-0.005,0.284,0.1107692293916438,0.0393160122293848,0.8782309891846898,3.103701558724284,3085.78913,22
-4.977,19.7,6.871303345332115,4.712160474928584,0.0245112279425402,-0.853177016647936,15505187.373368,4841,-17.182,42.085,5.44025971095471,7.142251219292013,0.7987442250788691,2.0511464499550955,18004269.23875801,5792,-14.19,30.584,4.315822807535952,10.053108089505573,0.5225681979269413,-0.9850621495862736,26733670.895606995,4693,-0.45,0.44,0.0006783162305915,0.0856077051117707,0.014283238850787,0.2763860923868786,1636.9999060000005,92986,-0.412,0.422,-0.0031633401386127,0.0808115376237387,-0.0254925479833068,0.1238519431809068,1460.855919,93099,-0.465,0.425,-0.0033232955461236,0.099837723737791,-0.102906935989158,0.1051815893320062,2228.773648,79218,-0.005,0.266,0.1063410161356757,0.0380633146024855,1.0074530628331626,3.339387063405816,2849.401886,22
-4.988,19.631,6.942026437615287,4.764868383870552,0.020866462897767,-0.8762649521074559,15834957.661945,4851,-17.62,41.886,5.5221200639338095,7.190774616041619,0.8083840671351342,2.081808873464893,18360045.922575,5596,-14.558,30.786,4.387819651139885,10.18277557731722,0.5223009787826938,-0.9837147431564216,27459702.804286007,4688,-0.423,0.434,0.0016205877612421,0.0871717975353822,0.0009774539804496,0.2356337320458519,1697.843888,93572,-0.39,0.366,-0.0014590922115367,0.0822332327043751,-0.0464963586895651,0.1352291488295178,1510.870049,94128,-0.445,0.429,-0.0012846979709522,0.1008984686913804,-0.09650942812582,0.0374279552545857,2274.2344350000003,80852,-0.005,0.28,0.1080137985995451,0.0373167262214472,0.9933919255596372,3.692712821980412,2916.9204760000007,18
-5.336,19.469,6.941829135304661,4.82390905394026,0.0263320537111561,-0.8797539204299007,15949645.685855,4998,-17.786,41.489,5.591135770609319,7.147245729444334,0.8213748762677165,2.12739376432309,18379112.02213,5586,-13.551,30.693,4.456662679211468,10.199819994522333,0.5252440022147398,-0.984031096621158,27653967.5427,4686,-0.425,0.435,-0.0007975358422939,0.0888629143707224,0.0078763577580619,0.1851149255079911,1762.65911,95725,-0.424,0.366,-0.0053876747311827,0.0842052061346929,-0.038992460439577,0.1103021472870344,1589.0750810000002,96343,-0.465,0.415,-0.006379399641577,0.1023844875880563,-0.099898096801286,0.0483540715493124,2348.7856220000003,82848,-0.005,0.256,0.1073210125448028,0.0372186559980379,1.053031850222664,3.725713325204234,2879.9544840000003,62
-5.298,19.872,7.086580819886337,4.891818344797102,0.0196593835144358,-0.8772556049180871,16400143.224364,4982,-17.04,42.392,5.664301473480516,7.175603505472048,0.7928146756620443,2.082575227385409,18484505.941255003,5469,-14.278,31.658,4.574851684397564,10.331803318381947,0.5112771970134711,-1.0072398135481262,28238761.335967,4649,-0.404,0.394,0.0002279441352401,0.0896588757030457,0.0104197652096342,0.1073844360236457,1777.9820979999995,94882,-0.405,0.341,-0.003308852186258,0.0847337875842541,-0.026824053300863,0.0447315463582493,1590.4242660000002,95986,-0.478,0.443,-0.0037310886755856,0.1034365546614886,-0.0807758348880972,0.0748426766950371,2369.4677610000003,82123,-0.005,0.25,0.109183518177749,0.0338214679246074,1.1019341805854606,3.504125794798295,2889.661395,10
-5.908,20.789,7.0277956362142415,4.998427392065373,0.0474081630205229,-0.904119329814197,16654884.408506,5242,-17.039,41.653,5.611417547134425,7.1520409594286205,0.8135219553159314,2.132062088356069,18505786.705615,5527,-14.244,32.774,4.581414385488581,10.32372390713146,0.5232737602044284,-0.9805463332558816,28566847.701363005,4681,-0.402,0.413,0.0002837755767324,0.0882410766578993,0.0106654491061933,0.1193100674006837,1743.669563,95279,-0.377,0.369,-0.0036039592022649,0.0832419689238338,-0.0164743978942167,0.0626528285691563,1554.590801,95317,-0.477,0.488,-0.0040644029044271,0.1020049830998284,-0.0892507150019517,0.1833336937376417,2333.7258260000003,82433,-0.005,0.272,0.1076083488885118,0.0380474311774492,0.8503460950863423,2.961509716846967,2917.2234440000007,14
-5.478,20.45,7.043783616892845,5.038661924598038,0.052208617984503,-0.8996354999864478,16774020.911875,5219,-16.92,41.065,5.68362886270652,7.160982708356586,0.820894453446496,2.131157470959865,18692938.174371,5458,-14.574,32.902,4.628776230186232,10.288970390304945,0.5256565539817593,-0.9706672476498888,28467326.488607995,4694,-0.446,0.437,0.0015599320351449,0.0865347748300066,0.005370564873624,0.1491036569462021,1675.2502569999997,92521,-0.383,0.331,-0.0014591338952357,0.0813019947057059,-0.0169746316837963,0.061334491113921,1478.766204,93161,-0.482,0.443,-0.0012284423975496,0.1004607615448632,-0.0802135550557508,0.129384840853207,2257.434287,79768,-0.005,0.262,0.1104826935545171,0.0376718364043635,0.7878181210611457,3.510336759967105,3047.2942900000003,20
-5.992,20.863,7.04515242338389,5.128761599622485,0.0594101807114609,-0.9010493980234644,16993309.858103,5282,-17.047,43.229,5.67700507199099,7.090929903558408,0.8158646094984116,2.137195293637314,18463799.431747,5580,-14.169,32.465,4.681562182162679,10.32091450102124,0.5229398115429718,-0.9808506036189452,28741559.511027995,4654,-0.419,0.431,-0.0009089990973196,0.0859228945439798,0.0360083785393954,0.2648373409414928,1652.2731640000002,92894,-0.393,0.384,-0.0054214623421426,0.0805713225463431,-0.0238152769154434,0.1182190835637855,1459.278998,93099,-0.556,0.433,-0.0062964232408905,0.1000686709334104,-0.0966544544952401,0.091127438888912,2249.716117,79278,-0.005,0.266,0.110131898578055,0.0388353388526824,0.8337403782814432,3.00761055964916,3051.7080019999994,14
-5.674,21.152,6.961932316849733,5.107244335219234,0.0590360911551583,-0.9037451225982204,16683171.240601998,5520,-16.814,40.399,5.670129874250374,6.992377227969221,0.8163080321616291,2.0934908607458222,18135750.910533004,5427,-13.83,31.676,4.665974108268016,10.157422161370905,0.5208211310632991,-0.977479529752129,27959735.951948,4702,-0.429,0.441,-6.351383960889796e-05,0.0869877907475551,0.0308512898409097,0.3071703195589101,1693.2936550000002,94714,-0.403,0.399,-0.0041525440391816,0.082232568993468,-0.0287787051146784,0.1617893589425194,1517.0825440000003,94774,-0.478,0.428,-0.0044347925175843,0.1007547005650218,-0.0983850260371725,0.0236945620127033,2276.075511,81226,-0.005,0.305,0.1084463441446433,0.0384862807462866,0.8860553836154779,3.20860966780226,2963.222792,28
-5.844,20.578,6.831238041512205,5.080772058304752,0.056163883490246,-0.897082808348475,16188829.995444,5709,-16.371,40.072,5.672766108812836,6.829512495935572,0.817856820822708,2.0682910458066,17605435.298955,5418,-13.052,30.518,4.663564650154909,9.882900159936018,0.5193875255496684,-0.981349104133396,26673198.876664005,4677,-0.433,0.447,0.000639767904153,0.0888855904330628,0.0197520334162869,0.1833090506460233,1764.7406959999996,95761,-0.414,0.368,-0.0026896971650638,0.0846381162669301,-0.0299774131448688,0.10865566926994,1601.644136,95905,-0.498,0.441,-0.0029911262737513,0.1025170695908034,-0.0914970372542303,0.0700312103767966,2349.4034420000003,81959,-0.005,0.302,0.1060853167141245,0.040343634317083,1.1444680781633962,3.304335388167561,2877.2040840000004,16
-6.113,20.51,6.883167020362112,5.156165706258143,0.0557394769540504,-0.902396674607922,16520283.973303003,5738,-17.622,42.003,5.733787496194417,6.831981598813264,0.810407542510232,2.0898314694769056,17768434.970666,5390,-12.953,31.191,4.749634919142535,9.926913221972988,0.5243562910958337,-0.973918818079119,27048902.265439004,4730,-0.394,0.375,0.0012294229839359,0.0891248969935988,0.0086128609551598,0.1105433508947801,1774.5015910000004,96193,-0.352,0.355,-0.0024958362434857,0.0846895548770821,-0.026703741966242,0.0514779779961682,1603.3650199999995,96372,-0.496,0.46,-0.0023216524293056,0.1027692264553007,-0.1027999536214951,0.0994509825249179,2360.1708429999994,83203,-0.005,0.289,0.1059725415927935,0.0384891168181525,1.1344531237510875,3.727497168123869,2839.208791,18
-9.46,22.718,6.113172277493347,6.089125658400995,0.0237930366010428,-0.7879321258938359,16649958.92011,6223,-30.541,40.649,3.8053115875606425,7.212018304926565,0.663368752779027,1.758717642643127,14870910.122481996,7537,-14.11,30.539,3.268622862125244,8.743999481927451,0.5580951078833298,-0.8445132281515577,19488666.945002005,4884,-0.414,0.402,0.0113958729236066,0.082900521472448,-0.0356965245330715,0.2594042314061688,1566.0364619999996,81238,-0.334,0.415,0.0147775045272641,0.0777440788715157,-0.0541796026666456,0.1269123762656727,1400.574445,79548,-0.496,0.436,0.0199574593664065,0.1009191328994907,-0.0939466187585546,0.1385160606339339,2366.818492,64623,-0.005,0.263,0.1045365244025129,0.0362307157792971,1.028064128839796,3.687074875166278,2737.536425,14
-8.873,22.429,6.346400645155517,6.306826311516249,0.0319754235651575,-0.7868134823003663,17892734.905649003,6426,-20.246,42.867,3.821765086438312,7.2379963779933245,0.7240081493398418,1.8908032017951744,14974017.812600002,7548,-15.026,30.14,3.515118830308888,9.313785793458356,0.5568350221234566,-0.8551220367661165,22150548.380556,4825,-0.454,0.423,-0.0046023077060739,0.0825653230418242,0.0570707714509892,0.3665711006447378,1528.416027,82498,-0.357,0.336,-0.0125086885715308,0.0775724806695225,-0.0127153665621012,0.1441828026268661,1379.94747,79025,-0.509,0.478,-0.0153013932137871,0.1021085380316359,0.0045651127650953,0.1759243739316538,2382.6914570000004,65625,-0.005,0.262,0.098961733598196,0.0374922667246004,1.276906388773284,3.83632433341187,2503.130667,12
-9.158,22.961,6.3820634626297466,6.298074524763927,0.0396424166157945,-0.788415739898106,17992772.229737002,6431,-20.733,42.23,3.850042265226697,7.251099908697148,0.7261905031097816,1.9564452466471751,15084420.241664998,7491,-15.754,31.093,3.577065147161988,9.375502667544453,0.5604021808213523,-0.8584416320924722,22535653.461631004,4771,-0.474,0.482,-0.0053263300878905,0.0823514474326767,0.041525150684229,0.4946517023896679,1524.1072760000002,82194,-0.414,0.341,-0.0101698205101853,0.0772991133284623,-0.0507735845290926,0.238616591843261,1360.3858979999998,79561,-0.535,0.543,-0.0130278863812047,0.1020746376802501,-0.0160167630061563,0.1728210623680377,2369.8088540000003,64915,-0.005,0.28,0.0964390597003587,0.0389393658667137,1.432429442612636,3.9833026847875335,2420.801632,20
-9.279,23.633,6.481687609613801,6.356819808080371,0.0420016017862153,-0.7731548219675837,18422138.776249003,6382,-20.943,41.414,3.957929967965926,7.312633165618435,0.7451944092008549,1.999520394477672,15453524.508388998,7419,-14.63,32.053,3.6854311938508895,9.585756259954168,0.5602600926487067,-0.8475395035251094,23573523.439519003,4790,-0.453,0.435,-0.0015343158309173,0.0840577431778297,0.0287649051437177,0.475528215498977,1579.7887840000003,82898,-0.413,0.379,-0.0046656644833387,0.0790971344011901,-0.0598233918500742,0.249257507706996,1403.23004,80887,-0.502,0.54,-0.0053108244747485,0.1032799323422476,-0.0404601008487142,0.1219134099844168,2390.438837,67822,-0.005,0.263,0.0971622105300833,0.0387143615477271,1.4079049061722944,3.7180034805278623,2445.06264,16
-8.974,23.338,6.525466798629138,6.422834783352468,0.0537849810199201,-0.7714170934417415,18762208.962111,6557,-21.733,42.998,4.042171585471022,7.260417260367839,0.7412307961333123,2.058743517133615,15454035.199479,7301,-15.275,33.076,3.777542231714783,9.66525986094432,0.5619402763215692,-0.8485089079647596,24100381.317329004,4801,-0.504,0.45,-0.0014198819486954,0.08563458184174,0.0540238640696486,0.4231062973244968,1641.639621,86453,-0.4,0.394,-0.0055463112318532,0.0805458016743816,-0.0345113202381591,0.2158860396400022,1458.8152060000004,84020,-0.483,0.499,-0.0065448903266741,0.1040845533712237,-0.0258318672523828,0.1360847416892108,2434.1450410000007,70060,-0.005,0.262,0.0976538621364515,0.0398369628704873,1.3566011280178716,3.306800859431417,2489.395214,16
-9.158,24.544,6.598037751888042,6.498824786922729,0.0575053669167207,-0.7596166581361401,19170319.55446,6545,-20.978,41.645,4.110244286660223,7.228143355080764,0.731022217270968,1.9816390429370188,15453604.192197004,7244,-16.034,31.787,3.873848482408104,9.755180679027667,0.5538390295932315,-0.8787373489501866,24624278.23391201,4807,-0.422,0.433,0.0005926706396077,0.0855859731018795,0.0394253071418647,0.2983386407486734,1637.287375,87549,-0.354,0.345,-0.0025042145388167,0.0805063702510319,-0.0354133055546576,0.1333149130276485,1450.0380660000003,85174,-0.55,0.495,-0.0025488072228784,0.1047612867462457,-0.0340500029483431,0.1113616050416679,2454.468981,70158,-0.005,0.27,0.0971205617595475,0.0387296845699328,1.340242744941922,3.335095659229081,2443.519297,18
